,codes,name,links,coord,label,timezone,id,lat,lon,administrative_regions
10,"[{'type': 'source', 'value': '87571216'}, {'type': 'uic', 'value': '87571216'}]",Vendôme - Villiers-sur-Loir,[],"{'lat': '47.821937', 'lon': '1.021143'}",Vendôme - Villiers-sur-Loir (Villiers-sur-Loir),Europe/Paris,stop_area:SNCF:87571216,47.821937,1.021143,"[{'insee': '41294', 'name': 'Villiers-sur-Loir', 'level': 8, 'coord': {'lat': '47.8059045', 'lon': '0.9949158'}, 'label': 'Villiers-sur-Loir (41100)', 'id': 'admin:fr:41294', 'zip_code': '41100'}]"
11,"[{'type': 'source', 'value': '87611392'}, {'type': 'uic', 'value': '87611392'}]",Venerque - Le Vernet,[],"{'lat': '43.433359', 'lon': '1.425956'}",Venerque - Le Vernet (Vernet),Europe/Paris,stop_area:SNCF:87611392,43.433359,1.425956,"[{'insee': '31574', 'name': 'Vernet', 'level': 8, 'coord': {'lat': '43.4337704', 'lon': '1.4325148'}, 'label': 'Vernet (31810)', 'id': 'admin:fr:31574', 'zip_code': '31810'}]"
12,"[{'type': 'source', 'value': '87723320'}, {'type': 'uic', 'value': '87723320'}]",Vénissieux,[],"{'lat': '45.705608', 'lon': '4.888007'}",Vénissieux (Vénissieux),Europe/Paris,stop_area:SNCF:87723320,45.705608,4.888007,"[{'insee': '69259', 'name': 'Vénissieux', 'level': 8, 'coord': {'lat': '45.6977109', 'lon': '4.8855966'}, 'label': 'Vénissieux (69200)', 'id': 'admin:fr:69259', 'zip_code': '69200'}]"
13,"[{'type': 'source', 'value': '87240218'}, {'type': 'uic', 'value': '87240218'}]",Venterol Gare,[],"{'lat': '44.395462', 'lon': '5.084841'}",Venterol Gare (Venterol),Europe/Paris,stop_area:SNCF:87240218,44.395462,5.084841,"[{'insee': '26367', 'name': 'Venterol', 'level': 8, 'coord': {'lat': '44.3889859', 'lon': '5.0993308'}, 'label': 'Venterol (26110)', 'id': 'admin:fr:26367', 'zip_code': '26110'}]"
14,"[{'type': 'source', 'value': '83045013'}, {'type': 'uic', 'value': '83045013'}]",VENTIMIGLIA,[],"{'lat': '43.792569', 'lon': '7.610233'}",VENTIMIGLIA (Ventimiglia),Europe/Paris,stop_area:SNCF:83045013,43.792569,7.610233,"[{'insee': '', 'name': 'Ventimiglia', 'level': 8, 'coord': {'lat': '43.7917623', 'lon': '7.6033131'}, 'label': 'Ventimiglia', 'id': 'admin:osm:relation:42680', 'zip_code': ''}]"
15,"[{'type': 'source', 'value': '83002451'}, {'type': 'uic', 'value': '83002451'}]",VERCELLI,[],"{'lat': '45.329904', 'lon': '8.416041999999999'}",VERCELLI (Vercelli),Europe/Paris,stop_area:SNCF:83002451,45.329904,8.416041999999999,"[{'insee': '', 'name': 'Vercelli', 'level': 8, 'coord': {'lat': '45.3251557', 'lon': '8.422766599999999'}, 'label': 'Vercelli', 'id': 'admin:osm:relation:1552703', 'zip_code': ''}]"
16,"[{'type': 'source', 'value': '87761825'}, {'type': 'uic', 'value': '87761825'}]",Vercheny,[],"{'lat': '44.705133', 'lon': '5.259098'}",Vercheny (Vercheny),Europe/Paris,stop_area:SNCF:87761825,44.705133,5.259098,"[{'insee': '26368', 'name': 'Vercheny', 'level': 8, 'coord': {'lat': '44.7089954', 'lon': '5.254185'}, 'label': 'Vercheny (26340)', 'id': 'admin:fr:26368', 'zip_code': '26340'}]"
17,"[{'type': 'source', 'value': '87175778'}, {'type': 'uic', 'value': '87175778'}]",Verdun,[],"{'lat': '49.165441', 'lon': '5.379672'}",Verdun (Verdun),Europe/Paris,stop_area:SNCF:87175778,49.165441,5.379672,"[{'insee': '55545', 'name': 'Verdun', 'level': 8, 'coord': {'lat': '49.1589278', 'lon': '5.3867277'}, 'label': 'Verdun (55100)', 'id': 'admin:fr:55545', 'zip_code': '55100'}]"
18,"[{'type': 'source', 'value': '87458836'}, {'type': 'uic', 'value': '87458836'}]",Verdun la Tour du Champ,[],"{'lat': '49.163989', 'lon': '5.399661'}",Verdun la Tour du Champ (Verdun),Europe/Paris,stop_area:SNCF:87458836,49.163989,5.399661,"[{'insee': '55545', 'name': 'Verdun', 'level': 8, 'coord': {'lat': '49.1589278', 'lon': '5.3867277'}, 'label': 'Verdun (55100)', 'id': 'admin:fr:55545', 'zip_code': '55100'}]"
19,"[{'type': 'source', 'value': '87574434'}, {'type': 'uic', 'value': '87574434'}]",Véretz - Montlouis,[],"{'lat': '47.371386', 'lon': '0.819672'}",Véretz - Montlouis (Montlouis-sur-Loire),Europe/Paris,stop_area:SNCF:87574434,47.371386,0.819672,"[{'insee': '37156', 'name': 'Montlouis-sur-Loire', 'level': 8, 'coord': {'lat': '47.3881023', 'lon': '0.8269289'}, 'label': 'Montlouis-sur-Loire (37270)', 'id': 'admin:fr:37156', 'zip_code': '37270'}]"
20,"[{'type': 'source', 'value': '87775114'}, {'type': 'uic', 'value': '87775114'}]",Vergèze - Codognan,[],"{'lat': '43.739784', 'lon': '4.218911'}",Vergèze - Codognan (Vergèze),Europe/Paris,stop_area:SNCF:87775114,43.739784,4.218911,"[{'insee': '30344', 'name': 'Vergèze', 'level': 8, 'coord': {'lat': '43.7426569', 'lon': '4.2204128'}, 'label': 'Vergèze (30310)', 'id': 'admin:fr:30344', 'zip_code': '30310'}]"
21,"[{'type': 'source', 'value': '87450106'}, {'type': 'uic', 'value': '87450106'}]",Vergoignan RN,[],"{'lat': '43.717429', 'lon': '-0.197167'}",Vergoignan RN (Vergoignan),Europe/Paris,stop_area:SNCF:87450106,43.717429,-0.197167,"[{'insee': '32460', 'name': 'Vergoignan', 'level': 8, 'coord': {'lat': '43.7186111', 'lon': '-0.1972222'}, 'label': 'Vergoignan (32720)', 'id': 'admin:fr:32460', 'zip_code': '32720'}]"
22,"[{'type': 'source', 'value': '87683664'}, {'type': 'uic', 'value': '87683664'}]",Vermenton,[],"{'lat': '47.660761', 'lon': '3.732059'}",Vermenton (Vermenton),Europe/Paris,stop_area:SNCF:87683664,47.660761,3.732059,"[{'insee': '89441', 'name': 'Vermenton', 'level': 8, 'coord': {'lat': '47.6639483', 'lon': '3.7352814'}, 'label': 'Vermenton (89270)', 'id': 'admin:fr:89441', 'zip_code': '89270'}]"
23,"[{'type': 'source', 'value': '87471029'}, {'type': 'uic', 'value': '87471029'}]",Vern,[],"{'lat': '48.046849', 'lon': '-1.596529'}",Vern (Vern-sur-Seiche),Europe/Paris,stop_area:SNCF:87471029,48.046849,-1.596529,"[{'insee': '35352', 'name': 'Vern-sur-Seiche', 'level': 8, 'coord': {'lat': '48.0452053', 'lon': '-1.6045972'}, 'label': 'Vern-sur-Seiche (35770)', 'id': 'admin:fr:35352', 'zip_code': '35770'}]"
24,"[{'type': 'source', 'value': '87722264'}, {'type': 'uic', 'value': '87722264'}]",Vernaison,[],"{'lat': '45.645663', 'lon': '4.81328'}",Vernaison (Vernaison),Europe/Paris,stop_area:SNCF:87722264,45.645663,4.81328,"[{'insee': '69260', 'name': 'Vernaison', 'level': 8, 'coord': {'lat': '45.6467', 'lon': '4.80986'}, 'label': 'Vernaison (69390)', 'id': 'admin:fr:69260', 'zip_code': '69390'}]"
