,id,int_id,airport_int_id,active,code,icao,name,slug,slug_en,alternative_names,rank,global_rank_dst,dst_popularity_score,timezone,city,location,alternative_departure_points,tags,providers,special,tourist_region,car_rentals,new_ground,routing_priority,type,lat,lon
480,SCN,7889,7889,True,SCN,EDDR,Saarbrücken,saarbrucken-saarbrucken-germany,saarbrucken-saarbrucken-germany,['Flughafen Saarbrücken'],2048,387,17746.0,Europe/Berlin,"{'id': 'saarbrucken_de', 'name': 'Saarbrücken', 'code': 'SCN', 'slug': 'saarbrucken-germany', 'nearby_country': None, 'country': {'id': 'DE', 'name': 'Germany', 'slug': 'germany', 'code': 'DE'}, 'region': {'id': 'central-europe', 'name': 'Central Europe', 'slug': 'central-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 49.214722, 'lon': 7.110556}","[{'id': 'LUX', 'distance': 115.03, 'duration': 4860.9}, {'id': 'QFZ', 'distance': 12.7, 'duration': 976}, {'id': 'HHN', 'distance': 129.24, 'duration': 6165.6}, {'id': 'DE-SAAR-SAAR', 'distance': 13.01, 'duration': 1031.9}, {'id': 'MHG', 'distance': 137.58, 'duration': 5169.3}, {'id': 'SXB', 'distance': 138.15, 'duration': 6433.2}, {'id': 'FKB', 'distance': 159.0, 'duration': 7008.9}, {'id': 'FRA', 'distance': 171.15, 'duration': 6793.1}, {'id': 'STR', 'distance': 205.88, 'duration': 9552.2}, {'id': 'BSL', 'distance': 226.69, 'duration': 9962}, {'id': 'MLH', 'distance': 227.29, 'duration': 10051.4}, {'id': 'DE-SAAR-TRAI', 'distance': 38.34, 'duration': 2232.7}, {'id': 'ETZ', 'distance': 91.08, 'duration': 4287.9}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'family fun', 'month_to': -1, 'month_from': -1}]",[1175],[],"[{'id': 'saarland_poi', 'name': 'Saarland', 'slug': 'saarland'}]","[{'provider_id': 1175, 'providers_locations': ['165529']}]",False,0,airport,49.214722,7.110556
481,SAW,7608,7608,True,SAW,LTFJ,Sabiha Gökçen International,sabiha-gokcen-international-istanbul-turkey,sabiha-gokcen-international-istanbul-turkey,"['Sabiha Gökçen Havalimanı', 'Istanbul-S.Gokcen']",29,37,1600990.0,Europe/Istanbul,"{'id': 'istanbul_tr', 'name': 'Istanbul', 'code': 'IST', 'slug': 'istanbul-turkey', 'nearby_country': None, 'country': {'id': 'TR', 'name': 'Turkey', 'slug': 'turkey', 'code': 'TR'}, 'region': {'id': 'western-asia', 'name': 'Western Asia', 'slug': 'western-asia'}, 'subdivision': None, 'continent': {'id': 'asia', 'name': 'Asia', 'slug': 'asia', 'code': 'AS'}, 'autonomous_territory': None}","{'lat': 40.898611, 'lon': 29.309167}","[{'id': 'YEI', 'distance': 131.26, 'duration': 7351.6}, {'id': 'TEQ', 'distance': 141.36, 'duration': 7196.9}, {'id': 'TR-GEBZ-BUSS', 'distance': 28.04, 'duration': 1797.2}, {'id': 'TR-ISTA-ISTA', 'distance': 46.49, 'duration': 2938.4}, {'id': 'IST', 'distance': 82.42, 'duration': 5160.5}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'activities', 'month_to': -1, 'month_from': -1}, {'tag': 'budget-friendly', 'month_to': -1, 'month_from': -1}, {'tag': 'adventure', 'month_to': -1, 'month_from': -1}, {'tag': 'unusual', 'month_to': -1, 'month_from': -1}]","[1175, 1277, 1282]","[{'id': 'hagia-sophia_poi', 'name': 'Aya Sofya (Hagia Sophia)', 'slug': 'aya-sofya-hagia-sophia-'}, {'id': 'topkapi-palace_poi', 'name': 'Topkapi Palace', 'slug': 'topkapi-palace'}, {'id': 'blue-mosque-istanbul_poi', 'name': 'Blue Mosque, Istanbul', 'slug': 'blue-mosque'}]","[{'id': 'marmara-region_poi', 'name': 'Marmara Region', 'slug': 'marmara-region'}]","[{'provider_id': 1175, 'providers_locations': ['4420207']}]",False,0,airport,40.898611,29.309167
482,SLM,2253,2253,True,SLM,LESA,Salamanca,salamanca-salamanca-spain,salamanca-salamanca-spain,['Aeropuerto de Salamanca'],2048,446,9072.0,Europe/Madrid,"{'id': 'salamanca_es', 'name': 'Salamanca', 'code': 'SLM', 'slug': 'salamanca-spain', 'nearby_country': None, 'country': {'id': 'ES', 'name': 'Spain', 'slug': 'spain', 'code': 'ES'}, 'region': {'id': 'southern-europe', 'name': 'Southern Europe', 'slug': 'southern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 40.952222, 'lon': -5.501944}","[{'id': 'XJN', 'distance': 131.76, 'duration': 5959.6}, {'id': 'XIV', 'distance': 132.13, 'duration': 6002.9}, {'id': 'VLL', 'distance': 140.57, 'duration': 6442.7}, {'id': 'XOU', 'distance': 153.94, 'duration': 6750.4}, {'id': 'BGC', 'distance': 192.51, 'duration': 8469.6}, {'id': 'XTI', 'distance': 197.97, 'duration': 8483.8}, {'id': 'XOC', 'distance': 199.22, 'duration': 8528.1}, {'id': 'MAD', 'distance': 213.48, 'duration': 9161.8}, {'id': 'XTJ', 'distance': 214.57, 'duration': 9710.8}, {'id': 'EEU', 'distance': 224.8, 'duration': 9170.5}, {'id': 'LEN', 'distance': 227.51, 'duration': 9383}, {'id': 'VSE', 'distance': 250.24, 'duration': 10479.5}, {'id': 'XJU', 'distance': 255.33, 'duration': 10523}]",[],[],"[{'id': 'museo-del-prado_poi', 'name': 'Museo Del Prado', 'slug': 'museo-del-prado'}, {'id': 'plaza-mayor_poi', 'name': 'Plaza Mayor', 'slug': 'plaza-mayor'}, {'id': 'segovia_poi', 'name': 'Segovia', 'slug': 'segovia'}]","[{'id': 'world-heritage-cities_poi', 'name': 'World Heritage Cities', 'slug': 'world-heritage-cities'}, {'id': 'silver-route_poi', 'name': 'Silver Route', 'slug': 'silver-route'}, {'id': 'salamanca-province_poi', 'name': 'Salamanca Province', 'slug': 'salamanca-province'}, {'id': 'castile-and-leon_poi', 'name': 'Castile and Leon', 'slug': 'castile-and-leon'}]",[],False,0,airport,40.952222,-5.501944
483,SZG,8833,8833,True,SZG,LOWS,Salzburg,salzburg-salzburg-austria,salzburg-salzburg-austria,['Flughafen Salzburg'],400,110,314198.0,Europe/Vienna,"{'id': 'salzburg_at', 'name': 'Salzburg', 'code': 'SZG', 'slug': 'salzburg-austria', 'nearby_country': None, 'country': {'id': 'AT', 'name': 'Austria', 'slug': 'austria', 'code': 'AT'}, 'region': {'id': 'central-europe', 'name': 'Central Europe', 'slug': 'central-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 47.793333, 'lon': 13.004444}","[{'id': 'LNZ', 'distance': 132.87, 'duration': 5310.5}, {'id': 'MUC', 'distance': 178.32, 'duration': 6769.6}, {'id': 'INN', 'distance': 187.56, 'duration': 7753.2}, {'id': 'KLU', 'distance': 223.51, 'duration': 9154.5}, {'id': 'AT-SALZ-SALZ', 'distance': 7.8, 'duration': 848.7}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'nightlife', 'month_to': -1, 'month_from': -1}]","[1160, 1175, 1229, 1283, 1291, 1329]","[{'id': 'melk_poi', 'name': 'Melk', 'slug': 'melk'}, {'id': 'hallein-salt-mine_poi', 'name': 'Hallein Salt Mine', 'slug': 'hallein-salt-mine'}, {'id': 'eisriesenwelt_poi', 'name': 'Eisriesenwelt', 'slug': 'eisriesenwelt'}]","[{'id': 'the-alps_poi', 'name': 'The Alps', 'slug': 'the-alps'}, {'id': 'autoroute-frankfurt-salzburg_poi', 'name': 'Autoroute Frankfurt Salzburg', 'slug': 'autoroute-frankfurt-salzburg'}]","[{'provider_id': 1175, 'providers_locations': ['252124']}]",False,0,airport,47.793333,13.004444
484,SKD,6589,6589,True,SKD,UTSS,Samarkand International,samarkand-international-samarkand-uzbekistan,samarkand-international-samarkand-uzbekistan,[],530,236,53441.0,Asia/Samarkand,"{'id': 'samarkand_uz', 'name': 'Samarkand', 'code': 'SKD', 'slug': 'samarkand-uzbekistan', 'nearby_country': None, 'country': {'id': 'UZ', 'name': 'Uzbekistan', 'slug': 'uzbekistan', 'code': 'UZ'}, 'region': {'id': 'central-asia', 'name': 'Central Asia', 'slug': 'central-asia'}, 'subdivision': None, 'continent': {'id': 'asia', 'name': 'Asia', 'slug': 'asia', 'code': 'AS'}, 'autonomous_territory': None}","{'lat': 39.700556, 'lon': 66.984722}","[{'id': 'KSQ', 'distance': 161.85, 'duration': 7441.8}, {'id': 'NVI', 'distance': 178.41, 'duration': 8513.4}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'activities', 'month_to': -1, 'month_from': -1}]",[],"[{'id': 'registan-square_poi', 'name': 'Registan Square', 'slug': 'registan-square'}]",[],[],False,0,airport,39.700556,66.984722
485,SMI,5418,5418,True,SMI,LGSM,Samos International,samos-international-samos-greece,samos-international-samos-greece,['Διεθνές Αεροδρόμιο της Σάμου Αρίσταρχος'],752,331,28178.0,Europe/Athens,"{'id': 'samos_gr', 'name': 'Samos', 'code': 'SMI', 'slug': 'samos-greece', 'nearby_country': None, 'country': {'id': 'GR', 'name': 'Greece', 'slug': 'greece', 'code': 'GR'}, 'region': {'id': 'southern-europe', 'name': 'Southern Europe', 'slug': 'southern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 37.69, 'lon': 26.911667}","[{'id': 'LRS', 'distance': 117.09, 'duration': 74978.8}, {'id': 'JKH', 'distance': 123.42, 'duration': 61387.7}, {'id': 'JKL', 'distance': 169.63, 'duration': 93083.4}, {'id': 'KGS', 'distance': 186.72, 'duration': 103176.7}, {'id': 'JMK', 'distance': 213.35, 'duration': 124718.4}, {'id': 'JNX', 'distance': 215.27, 'duration': 106384.5}, {'id': 'MJT', 'distance': 227.87, 'duration': 70895.5}, {'id': 'ADB', 'distance': 231.26, 'duration': 68006.9}, {'id': 'JIK', 'distance': 91.37, 'duration': 33559.9}]","[{'tag': 'family fun', 'month_to': -1, 'month_from': -1}, {'tag': 'beach', 'month_to': -1, 'month_from': -1}]","[1175, 1282]",[],"[{'id': 'mediterranean_poi', 'name': 'Mediterranean', 'slug': 'mediterranean'}, {'id': 'northern-aegean-islands_poi', 'name': 'Northern Aegean Islands', 'slug': 'northern-aegean-islands'}, {'id': 'greek-islands_poi', 'name': 'Greek Islands', 'slug': 'greek-islands'}]","[{'provider_id': 1175, 'providers_locations': ['1031668']}]",False,0,airport,37.69,26.911667
486,SZF,8832,8832,True,SZF,LTFH,Samsun-Çarşamba,samsun-carsamba-samsun-turkey,samsun-carsamba-samsun-turkey,['Samsun Çarşamba Havalimanı'],507,231,86634.0,Europe/Istanbul,"{'id': 'samsun_tr', 'name': 'Samsun', 'code': 'SZF', 'slug': 'samsun-turkey', 'nearby_country': None, 'country': {'id': 'TR', 'name': 'Turkey', 'slug': 'turkey', 'code': 'TR'}, 'region': {'id': 'western-asia', 'name': 'Western Asia', 'slug': 'western-asia'}, 'subdivision': None, 'continent': {'id': 'asia', 'name': 'Asia', 'slug': 'asia', 'code': 'AS'}, 'autonomous_territory': None}","{'lat': 41.254444, 'lon': 36.567222}","[{'id': 'MZH', 'distance': 133.91, 'duration': 7032.3}, {'id': 'OGU', 'distance': 158.29, 'duration': 7324.3}, {'id': 'NOP', 'distance': 182.55, 'duration': 8550.9}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'beach', 'month_to': -1, 'month_from': -1}]",[1175],[],"[{'id': 'samsun-province_poi', 'name': 'Samsun Province', 'slug': 'samsun-province'}, {'id': 'black-sea-region_poi', 'name': 'Black Sea Region', 'slug': 'black-sea-region'}]","[{'provider_id': 1175, 'providers_locations': ['4391704']}]",False,0,airport,41.254444,36.567222
487,PEG,3552,3552,True,PEG,LIRZ,San Francesco d Assisi,san-francesco-d-assisi-perugia-italy,san-francesco-d-assisi-perugia-italy,"[""San Francesco d'Assisi"", 'Aeroporto di Perugia']",548,305,39134.0,Europe/Rome,"{'id': 'perugia_it', 'name': 'Perugia', 'code': 'PEG', 'slug': 'perugia-italy', 'nearby_country': None, 'country': {'id': 'IT', 'name': 'Italy', 'slug': 'italy', 'code': 'IT'}, 'region': {'id': 'southern-europe', 'name': 'Southern Europe', 'slug': 'southern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 43.097222, 'lon': 12.510278}","[{'id': 'AOI', 'distance': 115.79, 'duration': 6247.2}, {'id': 'IT-ASSI-STAZ', 'distance': 13.88, 'duration': 1095.9}, {'id': '1YW', 'distance': 14.83, 'duration': 1269.8}, {'id': 'RMI', 'distance': 164.4, 'duration': 10060.8}, {'id': 'FRL', 'distance': 166.31, 'duration': 9303.5}, {'id': 'FLR', 'distance': 180.11, 'duration': 8079.3}, {'id': 'CIA', 'distance': 188.4, 'duration': 8430.3}, {'id': 'FCO', 'distance': 204.03, 'duration': 9140.4}, {'id': 'IT-FOLI-TRAI', 'distance': 29.32, 'duration': 1720.1}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'nightlife', 'month_to': -1, 'month_from': -1}]","[1171, 1175, 1229, 1277]","[{'id': 'pantheon_poi', 'name': 'Pantheon', 'slug': 'pantheon'}, {'id': 'st-peter-s-basilica-vatican_poi', 'name': ""St. Peter's Basilica, Vatican"", 'slug': 'st-peter-s-basilica'}, {'id': 'piazza-del-campo-siena_poi', 'name': 'Piazza Del Campo, Siena', 'slug': 'piazza-del-campo'}, {'id': 'cathedral-of-santa-maria-del-fiore_poi', 'name': 'Cathedral of Santa Maria del Fiore', 'slug': 'cathedral-of-santa-maria-del-fiore'}, {'id': 'san-gimignano_poi', 'name': 'San Gimignano', 'slug': 'san-gimignano'}, {'id': 'vatican-museum_poi', 'name': 'Vatican Museum', 'slug': 'vatican-museum'}, {'id': 'uffizi-gallery_poi', 'name': 'Uffizi Gallery', 'slug': 'uffizi-gallery'}, {'id': 'colosseum_poi', 'name': 'Colosseum', 'slug': 'colosseum'}]","[{'id': 'umbria_poi', 'name': 'Umbria', 'slug': 'umbria'}]","[{'provider_id': 1175, 'providers_locations': ['165319']}]",False,0,airport,43.097222,12.510278
488,EAS,5680,5680,True,EAS,LESO,San Sebastián,san-sebastian-donostia-san-sebastian-spain,san-sebastian-donostia-san-sebastian-spain,['Aeropuerto de San Sebastián'],580,216,82611.0,Europe/Madrid,"{'id': 'donostia-san-sebastian_es', 'name': 'Donostia / San Sebastián', 'code': 'EAS', 'slug': 'donostia-san-sebastian-spain', 'nearby_country': None, 'country': {'id': 'ES', 'name': 'Spain', 'slug': 'spain', 'code': 'ES'}, 'region': {'id': 'southern-europe', 'name': 'Southern Europe', 'slug': 'southern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 43.356389, 'lon': -1.790556}","[{'id': 'VIT', 'distance': 115.93, 'duration': 4725.6}, {'id': 'BIO', 'distance': 116.91, 'duration': 4823.2}, {'id': 'PUF', 'distance': 143.2, 'duration': 5944.3}, {'id': 'LDE', 'distance': 181.83, 'duration': 6909}, {'id': 'YJH', 'distance': 20.6, 'duration': 1117}, {'id': 'SDR', 'distance': 212.76, 'duration': 8998.2}, {'id': 'BOD', 'distance': 225.79, 'duration': 8980.1}, {'id': 'BIQ', 'distance': 32.36, 'duration': 1555}, {'id': 'FR-BIAR-BIAR', 'distance': 34.06, 'duration': 1658.1}, {'id': 'ES-TOLO-BUSS', 'distance': 40.11, 'duration': 1954.2}, {'id': 'FR-BAYO-BAYO', 'distance': 40.41, 'duration': 1908}, {'id': 'PNA', 'distance': 91.51, 'duration': 4283.9}]","[{'tag': 'beach', 'month_to': -1, 'month_from': -1}, {'tag': 'romance', 'month_to': -1, 'month_from': -1}]","[1035, 1148, 1175]","[{'id': 'museo-guggenheim-bilbao_poi', 'name': 'Museo Guggenheim Bilbao', 'slug': 'museo-guggenheim-bilbao'}, {'id': 'cave-of-altamira-and-paleolithic-cave-art-of-northern-spain_poi', 'name': 'Cave of Altamira and Paleolithic Cave Art of Northern Spain', 'slug': 'cave-of-altamira-and-paleolithic-cave-art-of-northern-spain'}]","[{'id': 'green-spain_poi', 'name': 'Green Spain', 'slug': 'green-spain'}, {'id': 'costa-guipuzcoa_poi', 'name': 'Costa Guipúzcoa', 'slug': 'costa-guipuzcoa'}, {'id': 'camino-north-route_poi', 'name': 'Camino North Route', 'slug': 'camino-north-route'}, {'id': 'basque-country_poi', 'name': 'Basque Country', 'slug': 'basque-country'}, {'id': 'basque-coast_poi', 'name': 'Basque Coast', 'slug': 'basque-coast'}, {'id': 'north-route_poi', 'name': 'North Route', 'slug': 'north-route'}, {'id': 'guipuzcoa_poi', 'name': 'Guipuzcoa', 'slug': 'guipuzcoa'}]","[{'provider_id': 1175, 'providers_locations': ['164809']}]",False,0,airport,43.356389,-1.790556
489,SDN,1613,1613,True,SDN,ENSD,"Sandane Airport, Anda",sandane-airport-sandane-norway,sandane-airport-sandane-norway,"['Sandane lufthamn, Anda']",1344,891,1659.0,Europe/Oslo,"{'id': 'sandane_no', 'name': 'Sandane', 'code': 'SDN', 'slug': 'sandane-norway', 'nearby_country': None, 'country': {'id': 'NO', 'name': 'Norway', 'slug': 'norway', 'code': 'NO'}, 'region': {'id': 'northern-europe', 'name': 'Northern Europe', 'slug': 'northern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 61.83, 'lon': 6.1075}","[{'id': 'FDE', 'distance': 106.08, 'duration': 6747}, {'id': 'FRO', 'distance': 110.3, 'duration': 6736.3}, {'id': 'SOG', 'distance': 127.35, 'duration': 7472.6}, {'id': 'AES', 'distance': 135.58, 'duration': 11466.9}, {'id': 'MOL', 'distance': 183.96, 'duration': 15726.1}, {'id': 'KSU', 'distance': 244.97, 'duration': 19605.5}, {'id': 'HOV', 'distance': 56.41, 'duration': 5487.2}]",[],"[1175, 1193, 1277]",[],[],"[{'provider_id': 1175, 'providers_locations': ['610398']}]",False,0,airport,61.83,6.1075
490,NDY,9830,9830,True,NDY,EGES,Sanday,sanday-sanday-united-kingdom,sanday-sanday-united-kingdom,[],2048,1202,146.0,Europe/London,"{'id': 'sanday_gb', 'name': 'Sanday, Orkney', 'code': 'NDY', 'slug': 'sanday-united-kingdom', 'nearby_country': None, 'country': {'id': 'GB', 'name': 'United Kingdom', 'slug': 'united-kingdom', 'code': 'GB'}, 'region': {'id': 'northern-europe', 'name': 'Northern Europe', 'slug': 'northern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 59.250278, 'lon': -2.575}",[],[],[],[],"[{'id': 'orkney-islands_poi', 'name': 'Orkney Islands', 'slug': 'orkney-islands'}]",[],False,0,airport,59.250278,-2.575
491,TRF,8534,8534,True,TRF,ENTO,"Sandefjord Airport, Torp",sandefjord-airport-oslo-norway,sandefjord-airport-oslo-norway,"['Sandefjord lufthavn', 'Torp', 'Oslo (Torp)']",201,206,90616.0,Europe/Oslo,"{'id': 'oslo_no', 'name': 'Oslo', 'code': 'OSL', 'slug': 'oslo-norway', 'nearby_country': None, 'country': {'id': 'NO', 'name': 'Norway', 'slug': 'norway', 'code': 'NO'}, 'region': {'id': 'northern-europe', 'name': 'Northern Europe', 'slug': 'northern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 59.186667, 'lon': 10.258611}","[{'id': 'OSL', 'distance': 162.87, 'duration': 8186.4}, {'id': 'KRS', 'distance': 212.35, 'duration': 11048.5}, {'id': 'NO-MOSS-EPOR', 'distance': 48.31, 'duration': 4143.4}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'famous cities', 'month_to': -1, 'month_from': -1}, {'tag': 'activities', 'month_to': -1, 'month_from': -1}, {'tag': 'festivals', 'month_to': -1, 'month_from': -1}, {'tag': 'culture', 'month_to': -1, 'month_from': -1}]","[1175, 1193, 1277]","[{'id': 'oslo-opera-house_poi', 'name': 'Oslo Opera House', 'slug': 'oslo-opera-house'}, {'id': 'vigelandspark-in-oslo_poi', 'name': 'Vigelandspark in Oslo', 'slug': 'vigelandspark-in-oslo'}]",[],"[{'provider_id': 1175, 'providers_locations': ['235089']}]",False,0,airport,59.186667,10.258611
492,SSJ,5306,5306,True,SSJ,ENST,"Sandnessjøen Airport, Stokka",sandnessjoen-airport-sandnessjoen-norway,sandnessjoen-airport-sandnessjoen-norway,"['Sandnessjøen lufthavn, Stokka']",538,858,1235.0,Europe/Oslo,"{'id': 'sandnessjoen_no', 'name': 'Sandnessjøen', 'code': 'SSJ', 'slug': 'sandnessjoen-norway', 'nearby_country': None, 'country': {'id': 'NO', 'name': 'Norway', 'slug': 'norway', 'code': 'NO'}, 'region': {'id': 'northern-europe', 'name': 'Northern Europe', 'slug': 'northern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 65.956944, 'lon': 12.468889}","[{'id': 'MQN', 'distance': 133.05, 'duration': 8033.8}, {'id': 'HMV', 'distance': 217.77, 'duration': 12011}, {'id': 'BNN', 'distance': 232.38, 'duration': 13422.9}, {'id': 'MJF', 'distance': 79.85, 'duration': 5102.6}]",[],[1175],[],[],"[{'provider_id': 1175, 'providers_locations': ['235369']}]",False,0,airport,65.956944,12.468889
493,TTU,7502,7502,True,TTU,GMTN,Sania Ramel,sania-ramel-tetouan-morocco,sania-ramel-tetouan-morocco,"[""Tetouan Saniat R'mel"", 'مطار تطوان سانية الرمل']",584,292,51923.0,Africa/Casablanca,"{'id': 'tetouan_ma', 'name': 'Tétouan', 'code': 'TTU', 'slug': 'tetouan-morocco', 'nearby_country': None, 'country': {'id': 'MA', 'name': 'Morocco', 'slug': 'morocco', 'code': 'MA'}, 'region': {'id': 'northern-africa', 'name': 'Northern Africa', 'slug': 'northern-africa'}, 'subdivision': None, 'continent': {'id': 'africa', 'name': 'Africa', 'slug': 'africa', 'code': 'AF'}, 'autonomous_territory': None}","{'lat': 35.59, 'lon': -5.328056}","[{'id': 'GIB', 'distance': 120.37, 'duration': 8448.2}, {'id': 'XRY', 'distance': 207.98, 'duration': 12101.9}, {'id': 'AGP', 'distance': 230.28, 'duration': 13127.8}, {'id': 'AHU', 'distance': 235.64, 'duration': 14801.4}, {'id': 'TNG', 'distance': 75.49, 'duration': 4253.9}, {'id': 'AEI', 'distance': 99.84, 'duration': 7594.7}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'activities', 'month_to': -1, 'month_from': -1}]",[],[],"[{'id': 'tetouan-coast_poi', 'name': 'Tetouan Coast', 'slug': 'tetouan-coast'}, {'id': 'autumn-sun_poi', 'name': 'Autumn Sun', 'slug': 'autumn-sun'}]",[],False,0,airport,35.59,-5.328056
494,GNY,6182,6182,True,GNY,LTCS,Sanliurfa,sanliurfa-sanliurfa-turkey,sanliurfa-sanliurfa-turkey,['Şanlıurfa GAP Havalimanı'],540,487,11595.0,Europe/Istanbul,"{'id': 'sanliurfa_tr', 'name': 'Şanlıurfa', 'code': 'SFQ', 'slug': 'sanliurfa-turkey', 'nearby_country': None, 'country': {'id': 'TR', 'name': 'Turkey', 'slug': 'turkey', 'code': 'TR'}, 'region': {'id': 'western-asia', 'name': 'Western Asia', 'slug': 'western-asia'}, 'subdivision': None, 'continent': {'id': 'asia', 'name': 'Asia', 'slug': 'asia', 'code': 'AS'}, 'autonomous_territory': None}","{'lat': 37.447658, 'lon': 38.898752}","[{'id': 'DIY', 'distance': 147.07, 'duration': 6695.2}, {'id': 'ADF', 'distance': 147.83, 'duration': 6902.8}, {'id': 'GZT', 'distance': 178.74, 'duration': 7607}, {'id': 'MQM', 'distance': 204.89, 'duration': 9061.6}, {'id': 'KCM', 'distance': 236.02, 'duration': 10029.3}, {'id': 'BAL', 'distance': 239.63, 'duration': 10623}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'culture', 'month_to': -1, 'month_from': -1}, {'tag': 'hidden gems', 'month_to': -1, 'month_from': -1}]",[1175],[],"[{'id': 'south-eastern-anatolia-region_poi', 'name': 'South Eastern Anatolia Region', 'slug': 'south-eastern-anatolia-region'}]","[{'provider_id': 1175, 'providers_locations': ['998713', '2656446']}]",False,0,airport,37.447658,38.898752
